,4b5f35d0-f60f-4dbf-8ea9-bf0fcb9fbb6a,48e467ca-6f84-40e8-8023-d98c2f40ec42,7518e852-5da2-4ef4-ac7c-be96b193724f,a3078d2f-4d1f-40ec-ae2e-7f5b719066b7,188ac0f0-93de-4465-b8ed-2239e2587132,7c593fe1-5baa-4581-8685-d872642be81a,59afaefe-d231-4c3f-97f5-0de576b9b432,4c61a61c-677d-45b1-a60b-5e547b6cf83a,e340b0fa-be40-48e5-b638-c0ea63f80456,a3ee5b3f-b19a-4740-9019-8e1f3ee9fdfe,fcdd24c3-74d4-43a1-b9d5-13dc79720a2c,7dddf63c-dbc0-4b2a-8821-b74f3dcce97a,1b6ea12f-6785-4532-b058-b17043d95f0f,04cdc51f-98d6-4517-8b21-a38141da6531,b0ceaba6-7ee6-41d4-877e-495aad15a4d6,5cdfd7ba-dc62-4c64-a2d2-7bfee1c0efb2,43627cfe-2aec-419f-bd69-93d01e85cfb7,0ef801a5-fe1c-404a-8f96-7eb08bde5bcd,4f80bd1e-e7dc-4bd5-929e-a0c33a9883e8,950d5686-0187-4514-a06f-6a92f547156e,0ed09956-c68d-4282-9812-2f02eb95bff7,5c4db8ca-e123-4caa-afd9-5bc8b3ccce2f,fd6b8e6c-47c6-4fc0-814a-52f978b9407a,342968a2-4e08-4886-94b1-daede0fd7542,989e48c7-3c73-4f68-9f7a-e0bde14fc3d3,e6ad56f4-853c-4a6d-bd3d-faabe546361e,47307512-8b75-49ff-9585-9cfd35a4c8b6,2d73d8ae-3e2a-46de-a46c-1d6d7a5a08f7,c2d88610-d9bc-42a1-a374-e30d74710abe,601e98c4-d3c8-448a-bb34-fb67c7f47a20,bfa1b48e-78ae-4f56-93d8-1eeb35e84bba,9889fbe2-6513-4d06-a275-aa3d508e2c25,9ab5c76e-3c9d-42a9-84d3-94af9638d815,fc2fc56b-bd3d-4795-ace7-6de074db2e90,d21be9a8-c8e6-4a26-b13c-06f443d50df9,28cc47e3-c562-45e5-8fd4-6819e6cd6c65,0d478ca8-6d3e-4f09-a315-f4dcc0264bf6,07deb106-4b45-4e25-8c84-fce6a263eab8,c84bd17e-eb24-4754-8f5e-ecbde16f7d4e,711630c3-610b-4a8e-9478-4eeb40ae933a,da1993ec-e8f6-46cb-a955-858da98d2f97,91b8f716-dcc4-4e8b-b011-39edbb011827,65338133-f47f-45f5-825e-5b9c45ce13d9,41957be1-9839-493b-a362-5d04fc080767,2cb76270-ae98-4c6f-9e5f-1fe17ce6ce2b,3b3ed463-3314-4859-bc71-f86934be9020,2eca7a6c-41da-4d9e-8a2d-65b2c3cdc27e,6013131b-db47-4898-ba49-f9d143a2ef82,62f8f76b-5121-4240-a44b-74512926fdd8,1a9f11ca-2647-424e-b8c3-f7bd2c6c3cfa,df9d87ac-c090-4033-9c2d-b157352f39c0,d2903b7a-a5d8-40c5-9d07-d6e17f3a8fcd,b9070501-5d5b-4b27-9a76-1b9e4c09385c,71da602c-6e5b-4cc8-b894-bdd8d0ba0800,90700816-edd9-4a57-a101-551177eb9783,6dc96314-98f7-494e-bc0c-343a075f6841,52e14fdf-4225-4674-bdf5-906e40482d48,61b561a0-aebc-49d9-a6b2-e89bf3b96a5d,173a58c5-80f7-40cb-ac6e-0bd44a59a448,c2d59a31-b606-4f5d-8388-8ae302fa0360,d6576a8c-36d5-4f01-aa85-6b35fe248145,d39ccd3e-7ae6-4364-a783-0acb96476c6f,db197a9e-f5bf-4b3b-a38b-25549b795bc0,5e7a56d5-2b26-47c2-9ce5-649dab2cc1bb,64e155d8-57ca-4e68-9277-78db7c84c139,053bffc1-c364-4a12-b363-b036dd90aba8,b3c41ef8-c94f-4d18-8252-1aa006477aa4,ff71686d-6370-42df-9bfb-a50465463833,2a564608-eac8-4f39-81f9-8b5f96fbae47,154acca1-59c9-4f3c-917b-a101d154c680,8ba665c6-a703-4fd6-b708-1dd787f469e5,52da50c2-1aaf-46fc-b63a-380e908ee4c9,68bad8d6-5c20-4a6e-bb7c-ede3b5a89d99,dfa1e265-49bf-4cfb-b019-a9110a2f645e,bb3d2294-bdcd-473e-8caa-a4fabf646e6f,aa7063ee-0734-4033-9db2-fb9210c87c18,2dee53a5-e295-4ea6-9658-d29053dd3fe4,b5af0fc0-c4a6-4f7a-b9dd-a164fd7bed27,025bca5f-7008-4acf-8c67-4a4b23250b98,bec5f5b4-a402-41c8-987a-2c76c6cb068e
f6750be8-a3b6-48b8-aa2b-64656eecabbf,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,-30,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,-30,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,-30,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,-30,1000,1000
c94f7e96-8637-42c3-a64a-b321a16a94be,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,0,1000,1000,-30,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,0,1000,1000,-30,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,0,1000,1000,-30,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,0,1000,1000,-30,1000,-10
976fd47c-9695-4bf2-b610-23ffdb12b9e2,-30,1000,1000,-100,-10,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,-100,-10,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,-100,-10,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,-100,-10,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000
01dbf383-bdec-483e-9a46-6ff9e38d3979,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-100,1000,1000,1000,0,1000,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-100,1000,1000,1000,0,1000,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-100,1000,1000,1000,0,1000,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-100,1000,1000,1000,0,1000,1000
dc68bb76-8e5d-43f1-a5db-b072fcaeceb6,1000,-100,0,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-5,1000,-100,0,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-5,1000,-100,0,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-5,1000,-100,0,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-5
f8b104d5-08d6-401e-aa43-4421f8dd7e60,-100,1000,-30,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-100,1000,-30,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-100,1000,-30,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,-100,1000,-30,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000
0ec7bf13-6ccd-45ba-8369-e5a46e4f0e99,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,-10,0,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,-10,0,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,-10,0,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,-10,0
918dc20e-3f62-4911-be24-efbcc530e9c9,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-5,1000,1000,1000,-10,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-5,1000,1000,1000,-10,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-5,1000,1000,1000,-10,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-5,1000,1000,1000,-10,1000,1000
ac5bd04d-2737-475d-b7af-4bb2df4467fd,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,-10,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,-10,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,-10,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,-10,1000,-30,1000
b3d9d137-7849-44ef-a79f-d010f45c388a,-100,-10,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-100,-10,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-100,-10,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-100,-10,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000
17e976e6-782f-4bcb-992b-fa9ef54547d3,-10,1000,1000,-100,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,-100,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,-100,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,-100,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000
b92ff62d-2d5e-4302-82bf-b3999edc89e4,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,0,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,0,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,0,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,0
6692d5fb-68b0-4c55-9f0a-c51359438cef,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,1000,1000,-10,1000,1000,-5,-30,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,1000,1000,-10,1000,1000,-5,-30,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,1000,1000,-10,1000,1000,-5,-30,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,1000,1000,-10,1000,1000,-5,-30,1000,1000,1000
a2547656-9f65-4cd7-a04d-3d65cc8a2e95,1000,1000,1000,1000,0,-30,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000
650f4af7-43a4-46c5-9eda-4d587df94966,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,1000,0,-100,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,1000,0,-100,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,1000,0,-100,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,1000,0,-100
4e2cced0-a847-487c-ae6d-40702fc5580c,1000,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,1000,-5,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,1000,-5,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,1000,-5,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,1000,-5,1000
4a003a9d-8ab1-455f-bd15-b062417b9bee,-5,-100,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-5,-100,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-5,-100,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-5,-100,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000
002882e2-aefa-43a5-ba13-b79371fda7a8,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,-10,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,-10,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,-10,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,-10
2a9a1985-d0d0-467b-8320-83273e9bfe75,-10,1000,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,-30,1000,1000,1000,1000,-100,1000,1000,-10,1000,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,-30,1000,1000,1000,1000,-100,1000,1000,-10,1000,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,-30,1000,1000,1000,1000,-100,1000,1000,-10,1000,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,-30,1000,1000,1000,1000,-100,1000,1000
75ca1bbe-a6e3-4f18-8633-0b067505a203,1000,-5,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,-5,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,-5,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,-5,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000
1d546cd7-9c57-4950-8fa2-bc102ebb81c6,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,1000,-30,1000,1000,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,1000,-30,1000,1000,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,1000,-30,1000,1000,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,1000,-30,1000,1000
d6b4b4c2-ce57-4a2d-a758-c38645ba8571,1000,-5,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,1000,1000,1000,1000,-5,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,1000,1000,1000,1000,-5,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,1000,1000,1000,1000,-5,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,1000,1000,1000
fbc0d19f-ab45-4347-9b34-8fbeb091307d,1000,-30,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-10,1000,1000,-30,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-10,1000,1000,-30,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-10,1000,1000,-30,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-10,1000
2c461c14-b21c-46ec-beb5-c1c9be054cdb,1000,1000,1000,-100,0,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-100,0,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-100,0,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-100,0,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000
186dce0c-acdc-47b7-9a7b-de0f78c37747,-30,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-100,1000
b22aadb4-0c43-4b19-af7d-16c084aeff70,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,-100,1000,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,-100,1000,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,-100,1000,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,-100,1000
6e837b66-5080-47e6-ba3c-e47006ba23d6,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-5,1000,-30,1000,1000,1000,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-5,1000,-30,1000,1000,1000,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-5,1000,-30,1000,1000,1000,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-5,1000,-30,1000,1000,1000
8d753d91-a006-4ece-9ec1-41e6a1b27d0c,1000,1000,1000,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000,1000,1000,1000,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000,1000,1000,1000,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000,1000,1000,1000,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000
a788ac2d-60d0-4cf9-a5dd-611aecc851e1,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-100,-5
6ae62d50-8225-4048-9a7d-49578410f953,1000,1000,-10,-30,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,-10,-30,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,-10,-30,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,-10,-30,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000
298009b6-cdb8-4aa2-a690-aaaa7ac20f29,-5,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,1000,1000,1000
d82bb8fb-27e4-49e4-a2fa-65653b21f9cb,1000,0,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-100,-5,1000,0,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-100,-5,1000,0,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-100,-5,1000,0,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-100,-5
db5d2cc3-3b3d-41cf-99a4-e832c07dc20a,1000,-5,1000,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,0,1000,1000,1000,1000,-5,1000,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,0,1000,1000,1000,1000,-5,1000,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,0,1000,1000,1000,1000,-5,1000,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,0,1000,1000,1000
d6a6ff42-0696-46b5-85a5-486ff3b822c1,0,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000
0b6fc468-2b00-4102-97ce-787e9b9ec5bf,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,-100
1752f854-41d7-4c53-a022-fc14457c03bc,0,-5,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,0,-5,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,0,-5,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,0,-5,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000
1910e3ff-64a7-4112-aa8d-5cc41a3d536e,1000,1000,1000,-100,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,1000,1000,-100,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,1000,1000,-100,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,1000,1000,-100,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000
d35c8538-3937-4ba2-85b6-06f95aff038a,-10,-5,-100,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-5,-100,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-5,-100,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-5,-100,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000
b5600d75-9b0c-404c-b4fb-994facae2323,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,-30
52731afd-ef0f-413f-928b-0c302a23193f,1000,0,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,1000,1000,1000,0,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,1000,1000,1000,0,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,1000,1000,1000,0,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,1000,1000
0b0a9203-fbc8-48d2-87f5-9d8bdc7c351b,-100,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,0,-100,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,0,-100,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,0,-100,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,0
97b7adf2-f133-42ac-be7d-a7fc25f9d5b0,-100,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-30,1000,1000,-100,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-30,1000,1000,-100,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-30,1000,1000,-100,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-30,1000,1000
ac714b63-4e69-49e8-a47a-ee28c09c4054,-100,1000,1000,1000,1000,1000,1000,-30,1000,1000,-5,0,1000,1000,1000,1000,1000,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,-30,1000,1000,-5,0,1000,1000,1000,1000,1000,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,-30,1000,1000,-5,0,1000,1000,1000,1000,1000,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,-30,1000,1000,-5,0,1000,1000,1000,1000,1000,1000,1000,-10
c6541820-19bf-4be7-b891-f50b25cfe3d4,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,1000,0,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,1000,0,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,1000,0,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,1000,0,1000,-30,1000
